06199	41.9274	-72.68040000000001	Hartford	CT	Hartford	STANDARD
06226	41.8455	-72.0919	Willimantic	CT	Windham	STANDARD
06230	41.8473	-72.0253	Abington	CT	Windham	PO BOX ONLY
06231	41.6264	-72.3728	Amston	CT	Tolland	STANDARD
06232	41.7318	-72.3746	Andover	CT	Tolland	STANDARD
06233	41.8316	-72.0201	Ballouville	CT	Windham	PO BOX ONLY
06234	41.8478	-71.9834	Brooklyn	CT	Windham	STANDARD
06235	41.8029	-72.126	Chaplin	CT	Windham	STANDARD
06237	41.6961	-72.3	Columbia	CT	Tolland	STANDARD
06238	41.7786	-72.3236	Coventry	CT	Tolland	STANDARD
06239	41.8649	-71.87439999999999	Danielson	CT	Windham	STANDARD
06241	41.855	-71.8588	Dayville	CT	Windham	STANDARD
06242	41.9275	-72.0411	Eastford	CT	Windham	STANDARD
06243	41.8449	-71.8189	East killingly	CT	Windham	STANDARD
06244	41.9843	-71.98099999999999	East woodstock	CT	Windham	PO BOX ONLY
06245	42.0198	-71.9417	Fabyan	CT	Windham	PO BOX ONLY
06246	41.9711	-71.8917	Grosvenor dale	CT	Windham	PO BOX ONLY
06247	41.7888	-71.97580000000001	Hampton	CT	Windham	STANDARD
06248	41.6892	-72.3986	Hebron	CT	Tolland	STANDARD
06249	41.628	-72.2454	Lebanon	CT	New london	STANDARD
06250	41.7816	-72.2255	Mansfield center	CT	Tolland	STANDARD
06251	41.7993	-72.3065	Mansfield depot	CT	Tolland	PO BOX ONLY
06254	41.6099	-72.1503	North franklin	CT	New london	STANDARD
06255	41.9784	-71.8997	North grosvenordale	CT	Windham	STANDARD
06256	41.7785	-72.04000000000001	North windham	CT	Windham	STANDARD
06258	41.889	-71.9682	Pomfret	CT	Windham	PO BOX ONLY
06259	41.8631	-72.0026	Pomfret center	CT	Windham	STANDARD
06260	41.8629	-71.8877	Putnam	CT	Windham	STANDARD
06262	42.0215	-71.94710000000001	Quinebaug	CT	Windham	STANDARD
06263	41.8391	-71.9063	Rogers	CT	Windham	PO BOX ONLY
06264	41.6958	-72.087	Scotland	CT	Windham	STANDARD
06265	41.8115	-72.30880000000001	South willington	CT	Tolland	PO BOX ONLY
06266	41.6741	-72.17230000000001	South windham	CT	Windham	STANDARD
06267	41.9439	-71.9453	South woodstock	CT	Windham	PO BOX ONLY
06268	41.7879	-72.2525	Storrs mansfield	CT	Tolland	STANDARD
06269	41.808	-72.251	Storrs mansfield	CT	Tolland	UNIQUE
06277	41.9758	-71.86199999999999	Thompson	CT	Windham	STANDARD
06278	41.889	-72.1476	Ashford	CT	Windham	STANDARD
06279	41.8966	-72.26220000000001	Willington	CT	Tolland	STANDARD
06280	41.6939	-72.1378	Windham	CT	Windham	STANDARD
06281	41.962	-72.0141	Woodstock	CT	Windham	STANDARD
06282	41.9528	-72.05710000000001	Woodstock valley	CT	Windham	STANDARD
06320	41.414	-72.1091	New london	CT	New london	STANDARD
06330	41.5017	-72.04430000000001	Baltic	CT	New london	STANDARD
06331	41.6968	-71.9983	Canterbury	CT	Windham	STANDARD
06332	41.7257	-71.90900000000001	Central village	CT	Windham	PO BOX ONLY
06333	41.3788	-72.2368	East lyme	CT	New london	STANDARD
06334	41.5446	-72.17700000000001	Bozrah	CT	New london	STANDARD
06335	41.5234	-72.02119999999999	Gales ferry	CT	New london	STANDARD
06336	41.5795	-72.19629999999999	Gilman	CT	New london	STANDARD
06337	41.5599	-71.8892	Glasgo	CT	New london	PO BOX ONLY
06339	41.4928	-71.96559999999999	Ledyard	CT	New london	STANDARD
06340	41.3554	-72.03830000000001	Groton	CT	New london	STANDARD
06349	41.3997	-72.0904	Groton	CT	New london	STANDARD
06350	41.6445	-72.0677	Hanover	CT	New london	PO BOX ONLY
06351	41.5996	-71.98260000000001	Jewett city	CT	New london	STANDARD
06353	41.4525	-72.1375	Montville	CT	New london	STANDARD
06354	41.7049	-71.8498	Moosup	CT	Windham	STANDARD
06355	41.4852	-72.00069999999999	Mystic	CT	New london	STANDARD
06357	41.3234	-72.21559999999999	Niantic	CT	New london	STANDARD
06359	41.4669	-71.8807	North stonington	CT	New london	STANDARD
06360	41.4994	-71.9948	Norwich	CT	New london	STANDARD
06365	41.5224	-71.99339999999999	Preston	CT	New london	STANDARD
06370	41.5122	-72.1023	Oakdale	CT	New london	STANDARD
06371	41.4094	-72.1477	Old lyme	CT	New london	STANDARD
06372	41.3882	-71.9495	Old mystic	CT	New london	PO BOX ONLY
06373	41.6785	-71.81780000000001	Oneco	CT	Windham	PO BOX ONLY
06374	41.6881	-71.8841	Plainfield	CT	Windham	STANDARD
06375	41.4011	-72.14	Quaker hill	CT	New london	STANDARD
06376	41.2967	-72.2633	South lyme	CT	New london	PO BOX ONLY
06377	41.7199	-71.8232	Sterling	CT	Windham	STANDARD
06378	41.3786	-71.9179	Stonington	CT	New london	STANDARD
06379	41.4552	-71.8955	Pawcatuck	CT	New london	STANDARD
06380	41.564	-72.0552	Taftville	CT	New london	STANDARD
06382	41.4245	-72.06959999999999	Uncasville	CT	New london	STANDARD
06383	41.6016	-72.04040000000001	Versailles	CT	New london	PO BOX ONLY
06384	41.5769	-71.86660000000001	Voluntown	CT	New london	STANDARD
06385	41.4567	-72.12649999999999	Waterford	CT	New london	STANDARD
06386	41.4648	-72.12730000000001	Waterford	CT	New london	UNIQUE
06387	41.7445	-71.91330000000001	Wauregan	CT	Windham	PO BOX ONLY
06388	41.3441	-71.9765	West mystic	CT	New london	STANDARD
06389	41.5596	-72.12269999999999	Yantic	CT	New london	PO BOX ONLY
06390	40.9923	-72.7235	Fishers island	NY	Suffolk	PO BOX ONLY
06401	41.3425	-73.0703	Ansonia	CT	New haven	STANDARD
06403	41.4351	-73.05880000000001	Beacon falls	CT	New haven	STANDARD
06404	41.1651	-73.1292	Botsford	CT	Fairfield	PO BOX ONLY
06405	41.2847	-72.7963	Branford	CT	New haven	STANDARD
06408	41.3657	-72.92749999999999	Cheshire	CT	New haven	UNIQUE
06409	41.3491	-72.4134	Centerbrook	CT	Middlesex	STANDARD
06410	41.4602	-72.9722	Cheshire	CT	New haven	STANDARD
06411	41.5501	-72.9222	Cheshire	CT	New haven	UNIQUE
06412	41.3903	-72.4618	Chester	CT	Middlesex	STANDARD
06413	41.2982	-72.5329	Clinton	CT	Middlesex	STANDARD
06414	41.5667	-72.5581	Cobalt	CT	Middlesex	PO BOX ONLY
06415	41.5464	-72.33880000000001	Colchester	CT	New london	STANDARD
06416	41.6085	-72.6678	Cromwell	CT	Middlesex	STANDARD
06417	41.3681	-72.45229999999999	Deep river	CT	Middlesex	STANDARD
06418	41.3272	-73.0843	Derby	CT	New haven	STANDARD
06419	41.418	-72.49339999999999	Killingworth	CT	Middlesex	STANDARD
06420	41.5274	-72.26909999999999	Salem	CT	New london	STANDARD
06422	41.4625	-72.6823	Durham	CT	Middlesex	STANDARD
06423	41.4755	-72.3897	East haddam	CT	Middlesex	STANDARD
06424	41.5598	-72.4949	East hampton	CT	Middlesex	STANDARD
06426	41.4482	-72.5043	Essex	CT	Middlesex	STANDARD
06430	41.1752	-73.2824	Fairfield	CT	Fairfield	STANDARD
06431	41.2191	-73.2527	Fairfield	CT	Fairfield	UNIQUE
06432	41.196	-73.25279999999999	Fairfield	CT	Fairfield	STANDARD
06436	41.3089	-73.36369999999999	Greens farms	CT	Fairfield	PO BOX ONLY
06437	41.3388	-72.6901	Guilford	CT	New haven	STANDARD
06438	41.4715	-72.51139999999999	Haddam	CT	Middlesex	STANDARD
06439	41.4212	-72.4141	Hadlyme	CT	New london	PO BOX ONLY
06440	41.3089	-73.36369999999999	Hawleyville	CT	Fairfield	PO BOX ONLY
06441	41.4627	-72.57899999999999	Higganum	CT	Middlesex	STANDARD
06442	41.3441	-72.4444	Ivoryton	CT	Middlesex	STANDARD
06443	41.3504	-72.7884	Madison	CT	New haven	STANDARD
06444	41.7918	-72.7188	Marion	CT	Hartford	PO BOX ONLY
06447	41.6369	-72.4632	Marlborough	CT	Hartford	STANDARD
06450	41.5365	-72.8019	Meriden	CT	New haven	STANDARD
06451	41.5401	-72.8189	Meriden	CT	New haven	STANDARD
06454	41.3657	-72.92749999999999	Meriden	CT	New haven	UNIQUE
06455	41.5153	-72.71299999999999	Middlefield	CT	Middlesex	STANDARD
06456	41.538	-72.5252	Middle haddam	CT	Middlesex	PO BOX ONLY
06457	41.5501	-72.6554	Middletown	CT	Middlesex	STANDARD
06459	41.5565	-72.65819999999999	Middletown	CT	Middlesex	UNIQUE
06460	41.3438	-72.9513	Milford	CT	New haven	STANDARD
06467	41.5657	-72.9037	Milldale	CT	Hartford	PO BOX ONLY
06468	41.3418	-73.23690000000001	Monroe	CT	Fairfield	STANDARD
06469	41.5089	-72.4401	Moodus	CT	Middlesex	STANDARD
06470	41.3963	-73.31059999999999	Newtown	CT	Fairfield	STANDARD
06471	41.3323	-72.7809	North branford	CT	New haven	STANDARD
06472	41.3798	-72.773	Northford	CT	New haven	STANDARD
06473	41.3844	-72.8626	North haven	CT	New haven	STANDARD
06474	41.4648	-72.12730000000001	North westchester	CT	New london	PO BOX ONLY
06475	41.3004	-72.3891	Old saybrook	CT	Middlesex	STANDARD
06477	41.2799	-73.03100000000001	Orange	CT	New haven	STANDARD
06478	41.4326	-73.1384	Oxford	CT	New haven	STANDARD
06479	41.5778	-72.9025	Plantsville	CT	Hartford	STANDARD
06480	41.5983	-72.60129999999999	Portland	CT	Middlesex	STANDARD
06481	41.5421	-72.6666	Rockfall	CT	Middlesex	STANDARD
06482	41.4081	-73.2497	Sandy hook	CT	Fairfield	STANDARD
06483	41.4176	-73.10209999999999	Seymour	CT	New haven	STANDARD
06484	41.3143	-73.1371	Shelton	CT	Fairfield	STANDARD
06487	41.3657	-72.92749999999999	South britain	CT	New haven	PO BOX ONLY
06488	41.4709	-73.24079999999999	Southbury	CT	New haven	STANDARD
06489	41.6048	-72.8719	Southington	CT	Hartford	STANDARD
06490	41.1434	-73.2899	Southport	CT	Fairfield	STANDARD
06491	41.3866	-73.1872	Stevenson	CT	Fairfield	PO BOX ONLY
06492	41.4562	-72.8111	Wallingford	CT	New haven	STANDARD
06493	41.3657	-72.92749999999999	Wallingford	CT	New haven	UNIQUE
06494	41.3657	-72.92749999999999	Wallingford	CT	New haven	UNIQUE
06495	41.3657	-72.92749999999999	Wallingford	CT	New haven	UNIQUE
06497	41.2071	-73.1305	Stratford	CT	Fairfield	STANDARD
06498	41.3079	-72.46339999999999	Westbrook	CT	Middlesex	STANDARD
06501	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06502	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06503	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06504	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06505	41.3057	-72.7799	New haven	CT	New haven	STANDARD
06506	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06507	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06508	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06509	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06510	41.3098	-72.92230000000001	New haven	CT	New haven	STANDARD
06511	41.3105	-72.926	New haven	CT	New haven	STANDARD
06512	41.291	-72.8659	East haven	CT	New haven	STANDARD
06513	41.3072	-72.86539999999999	New haven	CT	New haven	STANDARD
06514	41.3727	-72.9387	Hamden	CT	New haven	STANDARD
06515	41.3287	-72.96420000000001	New haven	CT	New haven	STANDARD
06516	41.2725	-72.94029999999999	West haven	CT	New haven	STANDARD
06517	41.3622	-72.9114	Hamden	CT	New haven	STANDARD
06518	41.4167	-72.9061	Hamden	CT	New haven	STANDARD
06519	41.2969	-72.93859999999999	New haven	CT	New haven	STANDARD
06520	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06521	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06524	41.4281	-72.9962	Bethany	CT	New haven	STANDARD
06525	41.3533	-73.014	Woodbridge	CT	New haven	STANDARD
06530	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06531	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06532	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06533	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06534	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06535	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06536	41.3657	-72.92749999999999	New haven	CT	New haven	STANDARD
06537	41.3657	-72.92749999999999	New haven	CT	New haven	UNIQUE
06538	41.3657	-72.92749999999999	New haven	CT	New haven	UNIQUE
06540	41.2996	-72.9188	New haven	CT	New haven	UNIQUE
06601	41.3089	-73.36369999999999	Bridgeport	CT	Fairfield	STANDARD
06602	41.1798	-73.18899999999999	Bridgeport	CT	Fairfield	STANDARD
06604	41.1927	-73.2139	Bridgeport	CT	Fairfield	STANDARD
06605	41.1626	-73.2166	Bridgeport	CT	Fairfield	STANDARD
06606	41.2088	-73.2118	Bridgeport	CT	Fairfield	STANDARD
06607	41.1816	-73.1656	Bridgeport	CT	Fairfield	STANDARD
06608	41.1882	-73.18000000000001	Bridgeport	CT	Fairfield	STANDARD
06610	41.2198	-73.164	Bridgeport	CT	Fairfield	STANDARD
06611	41.26	-73.20699999999999	Trumbull	CT	Fairfield	STANDARD
06612	41.273	-73.29770000000001	Easton	CT	Fairfield	STANDARD
06614	41.216	-73.13039999999999	Stratford	CT	Fairfield	STANDARD
06615	41.177	-73.1336	Stratford	CT	Fairfield	STANDARD
06650	41.3089	-73.36369999999999	Bridgeport	CT	Fairfield	STANDARD
06673	41.3089	-73.36369999999999	Bridgeport	CT	Fairfield	UNIQUE
06699	41.3089	-73.36369999999999	Bridgeport	CT	Fairfield	UNIQUE
06701	41.3657	-72.92749999999999	Waterbury	CT	New haven	UNIQUE
06702	41.5407	-73.0711	Waterbury	CT	New haven	STANDARD
06703	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06704	41.5818	-73.03449999999999	Waterbury	CT	New haven	STANDARD
06705	41.5529	-72.9928	Waterbury	CT	New haven	STANDARD
06706	41.5353	-73.027	Waterbury	CT	New haven	STANDARD
06708	41.5515	-73.0642	Waterbury	CT	New haven	STANDARD
06710	41.5715	-73.044	Waterbury	CT	New haven	STANDARD
06712	41.4991	-72.9757	Prospect	CT	New haven	STANDARD
06716	41.5983	-72.9806	Wolcott	CT	New haven	STANDARD
06720	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06721	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06722	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06723	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06724	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06725	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06726	41.3657	-72.92749999999999	Waterbury	CT	New haven	STANDARD
06749	41.3657	-72.92749999999999	Waterbury	CT	New haven	UNIQUE
06750	41.7144	-73.2516	Bantam	CT	Litchfield	STANDARD
06751	41.6409	-73.2097	Bethlehem	CT	Litchfield	STANDARD
06752	41.5203	-73.3639	Bridgewater	CT	Litchfield	STANDARD
06753	41.8281	-73.3323	Cornwall	CT	Litchfield	PO BOX ONLY
06754	41.7444	-73.3019	Cornwall bridge	CT	Litchfield	STANDARD
06755	41.6347	-73.47199999999999	Gaylordsville	CT	Litchfield	STANDARD
06756	41.7943	-73.239	Goshen	CT	Litchfield	STANDARD
06757	41.7747	-73.4019	Kent	CT	Litchfield	STANDARD
06758	41.7399	-73.223	Lakeside	CT	Litchfield	STANDARD
06759	41.7916	-73.2298	Litchfield	CT	Litchfield	STANDARD
06762	41.5283	-73.1165	Middlebury	CT	New haven	STANDARD
06763	41.6896	-73.21259999999999	Morris	CT	Litchfield	STANDARD
06770	41.491	-73.053	Naugatuck	CT	New haven	STANDARD
06776	41.6586	-73.366	New milford	CT	Litchfield	STANDARD
06777	41.6903	-73.3103	New preston marble dale	CT	Litchfield	STANDARD
06778	41.7077	-73.10899999999999	Northfield	CT	Litchfield	STANDARD
06779	41.6041	-73.2169	Oakville	CT	Litchfield	STANDARD
06781	41.6699	-72.9914	Pequabuck	CT	Litchfield	PO BOX ONLY
06782	41.6587	-73.0444	Plymouth	CT	Litchfield	STANDARD
06783	41.579	-73.2983	Roxbury	CT	Litchfield	STANDARD
06784	41.5256	-73.4909	Sherman	CT	Fairfield	STANDARD
06785	41.6824	-73.3053	South kent	CT	Litchfield	STANDARD
06786	41.6635	-73.0224	Terryville	CT	Litchfield	STANDARD
06787	41.6587	-73.09869999999999	Thomaston	CT	Litchfield	STANDARD
06790	41.8748	-73.1268	Torrington	CT	Litchfield	STANDARD
06791	41.6496	-73.17619999999999	Harwinton	CT	Litchfield	STANDARD
06793	41.7182	-73.2942	Washington	CT	Litchfield	STANDARD
06794	41.6463	-73.3169	Washington depot	CT	Litchfield	STANDARD
06795	41.7594	-73.16200000000001	Watertown	CT	Litchfield	STANDARD
06796	41.8215	-73.35039999999999	West cornwall	CT	Litchfield	STANDARD
06798	41.7331	-73.13549999999999	Woodbury	CT	Litchfield	STANDARD
06801	41.3812	-73.3991	Bethel	CT	Fairfield	STANDARD
06804	41.4048	-73.2756	Brookfield	CT	Fairfield	STANDARD
06807	41.0586	-73.58759999999999	Cos cob	CT	Fairfield	STANDARD
06810	41.3762	-73.4714	Danbury	CT	Fairfield	STANDARD
06811	41.4233	-73.4787	Danbury	CT	Fairfield	STANDARD
06812	41.4867	-73.491	New fairfield	CT	Fairfield	STANDARD
06813	41.3089	-73.36369999999999	Danbury	CT	Fairfield	STANDARD
06814	41.3089	-73.36369999999999	Danbury	CT	Fairfield	UNIQUE
06816	41.3089	-73.36369999999999	Danbury	CT	Fairfield	UNIQUE
06817	41.3089	-73.36369999999999	Danbury	CT	Fairfield	UNIQUE
06820	41.0758	-73.4808	Darien	CT	Fairfield	STANDARD
06829	41.2555	-73.42789999999999	Georgetown	CT	Fairfield	PO BOX ONLY
06830	41.0427	-73.6262	Greenwich	CT	Fairfield	STANDARD
06831	41.08	-73.6545	Greenwich	CT	Fairfield	STANDARD
06832	41.3089	-73.36369999999999	Greenwich	CT	Fairfield	UNIQUE
06836	41.3089	-73.36369999999999	Greenwich	CT	Fairfield	STANDARD
06840	41.1622	-73.5013	New canaan	CT	Fairfield	STANDARD
06842	41.1471	-73.4954	New canaan	CT	Fairfield	UNIQUE
06850	41.1261	-73.44240000000001	Norwalk	CT	Fairfield	STANDARD
06851	41.1398	-73.405	Norwalk	CT	Fairfield	STANDARD
06852	41.3089	-73.36369999999999	Norwalk	CT	Fairfield	STANDARD
06853	41.0704	-73.4376	Norwalk	CT	Fairfield	STANDARD
06854	41.0909	-73.4323	Norwalk	CT	Fairfield	STANDARD
06855	41.0992	-73.3984	Norwalk	CT	Fairfield	STANDARD
06856	41.1112	-73.4204	Norwalk	CT	Fairfield	STANDARD
06857	41.3089	-73.36369999999999	Norwalk	CT	Fairfield	UNIQUE
06858	41.1105	-73.4162	Norwalk	CT	Fairfield	UNIQUE
06859	41.3089	-73.36369999999999	Norwalk	CT	Fairfield	UNIQUE
06860	41.3089	-73.36369999999999	Norwalk	CT	Fairfield	UNIQUE
06870	41.0349	-73.56699999999999	Old greenwich	CT	Fairfield	STANDARD
06875	41.3089	-73.36369999999999	Redding center	CT	Fairfield	PO BOX ONLY
06876	41.0326	-73.5836	Redding ridge	CT	Fairfield	PO BOX ONLY
06877	41.3082	-73.49460000000001	Ridgefield	CT	Fairfield	STANDARD
06878	41.0356	-73.5802	Riverside	CT	Fairfield	STANDARD
06879	41.3089	-73.36369999999999	Ridgefield	CT	Fairfield	UNIQUE
06880	41.1445	-73.3433	Westport	CT	Fairfield	STANDARD
06881	41.3089	-73.36369999999999	Westport	CT	Fairfield	STANDARD
06883	41.2229	-73.3763	Weston	CT	Fairfield	STANDARD
06888	41.3089	-73.36369999999999	Westport	CT	Fairfield	UNIQUE
06889	41.141	-73.34690000000001	Westport	CT	Fairfield	UNIQUE
06896	41.2711	-73.38630000000001	Redding	CT	Fairfield	STANDARD
06897	41.2097	-73.4392	Wilton	CT	Fairfield	STANDARD
06901	41.0541	-73.53619999999999	Stamford	CT	Fairfield	STANDARD
06902	41.0602	-73.5445	Stamford	CT	Fairfield	STANDARD
06903	41.1368	-73.5659	Stamford	CT	Fairfield	STANDARD
06904	41.3089	-73.36369999999999	Stamford	CT	Fairfield	STANDARD
06905	41.1168	-73.5527	Stamford	CT	Fairfield	STANDARD
06906	41.0712	-73.5214	Stamford	CT	Fairfield	STANDARD
06907	41.0883	-73.5372	Stamford	CT	Fairfield	STANDARD
06910	41.0391	-73.5591	Stamford	CT	Fairfield	STANDARD
06911	41.3089	-73.36369999999999	Stamford	CT	Fairfield	STANDARD
06912	41.3089	-73.36369999999999	Stamford	CT	Fairfield	STANDARD
06913	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
06914	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
06920	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
06921	41.0499	-73.538	Stamford	CT	Fairfield	UNIQUE
06922	41.0516	-73.51430000000001	Stamford	CT	Fairfield	UNIQUE
06925	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
06926	41.0412	-73.5386	Stamford	CT	Fairfield	UNIQUE
06927	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
06928	41.3089	-73.36369999999999	Stamford	CT	Fairfield	UNIQUE
07001	40.5828	-74.2752	Avenel	NJ	Middlesex	STANDARD
07002	40.6709	-74.1095	Bayonne	NJ	Hudson	STANDARD
07003	40.8085	-74.187	Bloomfield	NJ	Essex	STANDARD
07004	40.8759	-74.2968	Fairfield	NJ	Essex	STANDARD
07005	40.9186	-74.4307	Boonton	NJ	Morris	STANDARD
07006	40.8545	-74.27889999999999	Caldwell	NJ	Essex	STANDARD
07007	40.7919	-74.2452	Caldwell	NJ	Essex	STANDARD
07008	40.5832	-74.23480000000001	Carteret	NJ	Middlesex	STANDARD
07009	40.857	-74.22709999999999	Cedar grove	NJ	Essex	STANDARD
07010	40.8205	-73.98779999999999	Cliffside park	NJ	Bergen	STANDARD
07011	40.8779	-74.1412	Clifton	NJ	Passaic	STANDARD
07012	40.8477	-74.1605	Clifton	NJ	Passaic	STANDARD
07013	40.8729	-74.17010000000001	Clifton	NJ	Passaic	STANDARD
07014	40.8325	-74.1369	Clifton	NJ	Passaic	STANDARD
07015	41.0114	-74.3048	Clifton	NJ	Passaic	STANDARD
07016	40.6548	-74.3048	Cranford	NJ	Union	STANDARD
07017	40.7719	-74.20699999999999	East orange	NJ	Essex	STANDARD
07018	40.7566	-74.21680000000001	East orange	NJ	Essex	STANDARD
07019	40.7919	-74.2452	East orange	NJ	Essex	STANDARD
07020	40.8265	-73.9781	Edgewater	NJ	Bergen	STANDARD
07021	40.8262	-74.2766	Essex fells	NJ	Essex	STANDARD
07022	40.8175	-74.0009	Fairview	NJ	Bergen	STANDARD
07023	40.6419	-74.387	Fanwood	NJ	Union	STANDARD
07024	40.8487	-73.974	Fort lee	NJ	Bergen	STANDARD
07026	40.8846	-74.1103	Garfield	NJ	Bergen	STANDARD
07027	40.6512	-74.3229	Garwood	NJ	Union	STANDARD
07028	40.8075	-74.205	Glen ridge	NJ	Essex	STANDARD
07029	40.7445	-74.1508	Harrison	NJ	Hudson	STANDARD
07030	40.7469	-74.0339	Hoboken	NJ	Hudson	STANDARD
07031	40.7871	-74.12730000000001	North arlington	NJ	Bergen	STANDARD
07032	40.7518	-74.1229	Kearny	NJ	Hudson	STANDARD
07033	40.6776	-74.2912	Kenilworth	NJ	Union	STANDARD
07034	40.8806	-74.3797	Lake hiawatha	NJ	Morris	STANDARD
07035	40.9266	-74.3031	Lincoln park	NJ	Morris	STANDARD
07036	40.627	-74.2509	Linden	NJ	Union	STANDARD
07039	40.787	-74.32599999999999	Livingston	NJ	Essex	STANDARD
07040	40.7291	-74.26649999999999	Maplewood	NJ	Essex	STANDARD
07041	40.7337	-74.3017	Millburn	NJ	Essex	STANDARD
07042	40.8119	-74.21639999999999	Montclair	NJ	Essex	STANDARD
07043	40.8034	-74.19450000000001	Montclair	NJ	Essex	STANDARD
07044	40.8328	-74.2439	Verona	NJ	Essex	STANDARD
07045	40.9063	-74.36320000000001	Montville	NJ	Morris	STANDARD
07046	40.8905	-74.4409	Mountain lakes	NJ	Morris	STANDARD
07047	40.7897	-74.0232	North bergen	NJ	Hudson	STANDARD
07050	40.7704	-74.2367	Orange	NJ	Essex	STANDARD
07051	40.7919	-74.2452	Orange	NJ	Essex	STANDARD
07052	40.7899	-74.2272	West orange	NJ	Essex	STANDARD
07054	40.8521	-74.40770000000001	Parsippany	NJ	Morris	STANDARD
07055	40.8551	-74.12690000000001	Passaic	NJ	Passaic	STANDARD
07057	40.8528	-74.1073	Wallington	NJ	Bergen	STANDARD
07058	40.871	-74.34010000000001	Pine brook	NJ	Morris	STANDARD
07059	40.6291	-74.5324	Warren	NJ	Somerset	STANDARD
07060	40.6152	-74.41500000000001	Plainfield	NJ	Union	STANDARD
07061	40.6656	-74.2997	Plainfield	NJ	Union	STANDARD
07062	40.6323	-74.3997	Plainfield	NJ	Union	STANDARD
07063	40.6048	-74.4427	Plainfield	NJ	Union	STANDARD
07064	40.5703	-74.2497	Port reading	NJ	Middlesex	STANDARD
07065	40.6096	-74.28060000000001	Rahway	NJ	Union	STANDARD
07066	40.6225	-74.3111	Clark	NJ	Union	STANDARD
07067	40.5909	-74.3147	Colonia	NJ	Middlesex	STANDARD
07068	40.8205	-74.3061	Roseland	NJ	Essex	STANDARD
07069	0	0	Watchung	NJ	Somerset	STANDARD
07070	40.8274	-74.10980000000001	Rutherford	NJ	Bergen	STANDARD
07071	40.7995	-74.1165	Lyndhurst	NJ	Bergen	STANDARD
07072	40.8284	-74.0761	Carlstadt	NJ	Bergen	STANDARD
07073	40.8284	-74.0939	East rutherford	NJ	Bergen	STANDARD
07074	40.8393	-74.06019999999999	Moonachie	NJ	Bergen	STANDARD
07075	40.8486	-74.0896	Wood ridge	NJ	Bergen	STANDARD
07076	40.6379	-74.3682	Scotch plains	NJ	Union	STANDARD
07077	40.5518	-74.2591	Sewaren	NJ	Middlesex	STANDARD
07078	40.7406	-74.3344	Short hills	NJ	Essex	STANDARD
07079	40.7458	-74.2675	South orange	NJ	Essex	STANDARD
07080	40.5721	-74.4135	South plainfield	NJ	Middlesex	STANDARD
07081	40.7011	-74.3163	Springfield	NJ	Union	STANDARD
07082	40.9277	-74.3477	Towaco	NJ	Morris	STANDARD
07083	40.6926	-74.2698	Union	NJ	Union	STANDARD
07086	0	0	Weehawken	NJ	Hudson	STANDARD
07087	40.7589	-74.05629999999999	Union city	NJ	Hudson	STANDARD
07088	40.7179	-74.2843	Vauxhall	NJ	Union	STANDARD
07090	40.6529	-74.3468	Westfield	NJ	Union	STANDARD
07091	40.6656	-74.2997	Westfield	NJ	Union	STANDARD
07092	40.6807	-74.3584	Mountainside	NJ	Union	STANDARD
07093	40.7888	-74.0115	West new york	NJ	Hudson	STANDARD
07094	40.7888	-74.056	Secaucus	NJ	Hudson	STANDARD
07095	40.5533	-74.288	Woodbridge	NJ	Middlesex	STANDARD
07096	40.7328	-74.07550000000001	Secaucus	NJ	Hudson	STANDARD
07097	40.7328	-74.07550000000001	Jersey city	NJ	Hudson	UNIQUE
07099	40.7328	-74.07550000000001	Kearny	NJ	Hudson	UNIQUE
07101	40.7361	-74.2251	Newark	NJ	Essex	STANDARD
07102	40.7356	-74.17400000000001	Newark	NJ	Essex	STANDARD
